Time,Lat,Lon,Alt,Heading,Roll,Pitch,Yaw
1741631521.496398,-35.3604068,149.1559653,684.17,188,-0.027677610516548157,-0.002780447481200099,-2.993044853210449
1741631521.596622,-35.3604068,149.1559653,684.17,188,-0.027677610516548157,-0.002780447481200099,-2.993044853210449
1741631521.6967666,-35.3604598,149.1559559,684.17,188,-0.027503708377480507,-0.0026733309496194124,-2.9932329654693604
1741631521.7969053,-35.3604598,149.1559559,684.17,188,-0.027503708377480507,-0.0026733309496194124,-2.9932329654693604
1741631521.8970695,-35.3604598,149.1559559,684.17,188,-0.027503708377480507,-0.0026733309496194124,-2.9932329654693604
1741631521.9972286,-35.3605087,149.1559472,684.18,188,-0.02733520232141018,-0.0025340146385133266,-2.993412733078003
1741631522.097454,-35.3605087,149.1559472,684.18,188,-0.02733520232141018,-0.0025340146385133266,-2.993412733078003
1741631522.1975727,-35.3605616,149.1559378,684.19,188,-0.027200469747185707,-0.002367805689573288,-2.993579626083374
1741631522.2977014,-35.3605616,149.1559378,684.19,188,-0.027200469747185707,-0.002367805689573288,-2.993579626083374
1741631522.3978293,-35.3605616,149.1559378,684.19,188,-0.027200469747185707,-0.002367805689573288,-2.993579626083374
1741631522.497962,-35.3606105,149.1559292,684.2,188,-0.02714945189654827,-0.002256724052131176,-2.9936721324920654
1741631522.5982647,-35.3606105,149.1559292,684.2,188,-0.02714945189654827,-0.002256724052131176,-2.9936721324920654
1741631522.6984386,-35.3606635,149.1559198,684.22,188,-0.02693144977092743,-0.0022070405539125204,-2.9938158988952637
1741631522.798743,-35.3606635,149.1559198,684.22,188,-0.02693144977092743,-0.0022070405539125204,-2.9938158988952637
1741631522.8988988,-35.3606635,149.1559198,684.22,188,-0.02693144977092743,-0.0022070405539125204,-2.9938158988952637
1741631522.9991896,-35.3607123,149.1559111,684.23,188,-0.02676182985305786,-0.002238685032352805,-2.993903398513794
1741631523.0995045,-35.3607123,149.1559111,684.23,188,-0.02676182985305786,-0.002238685032352805,-2.993903398513794
1741631523.199709,-35.3607653,149.1559017,684.24,188,-0.026683053001761436,-0.0024403203278779984,-2.9939324855804443
1741631523.2998843,-35.3607653,149.1559017,684.24,188,-0.026683053001761436,-0.0024403203278779984,-2.9939324855804443
1741631523.4001207,-35.3607653,149.1559017,684.24,188,-0.026683053001761436,-0.0024403203278779984,-2.9939324855804443
1741631523.5004282,-35.3608141,149.155893,684.25,188,-0.02666967362165451,-0.002871212549507618,-2.9939632415771484
1741631523.6006649,-35.3608141,149.155893,684.25,188,-0.02666967362165451,-0.002871212549507618,-2.9939632415771484
1741631523.7008095,-35.360867,149.1558836,684.26,188,-0.026671120896935463,-0.0033051641657948494,-2.9940109252929688
1741631523.800951,-35.360867,149.1558836,684.26,188,-0.026671120896935463,-0.0033051641657948494,-2.9940109252929688
1741631523.901105,-35.360867,149.1558836,684.26,188,-0.026671120896935463,-0.0033051641657948494,-2.9940109252929688
1741631524.0012357,-35.3609159,149.1558749,684.25,188,-0.026663152500987053,-0.0034060042817145586,-2.9940690994262695
1741631524.101395,-35.3609159,149.1558749,684.25,188,-0.026663152500987053,-0.0034060042817145586,-2.9940690994262695
1741631524.2015598,-35.3609688,149.1558655,684.26,188,-0.026649855077266693,-0.003147501964122057,-2.994143486022949
1741631524.3017147,-35.3609688,149.1558655,684.26,188,-0.026649855077266693,-0.003147501964122057,-2.994143486022949
1741631524.4018922,-35.3609688,149.1558655,684.26,188,-0.026649855077266693,-0.003147501964122057,-2.994143486022949
1741631524.5020611,-35.3610176,149.1558569,684.26,188,-0.02664957568049431,-0.0027869404293596745,-2.994215250015259
1741631524.60224,-35.3610176,149.1558569,684.26,188,-0.02664957568049431,-0.0027869404293596745,-2.994215250015259
1741631524.702408,-35.3610705,149.1558475,684.26,188,-0.02668028511106968,-0.002624405547976494,-2.994276285171509
1741631524.8026316,-35.3610705,149.1558475,684.26,188,-0.02668028511106968,-0.002624405547976494,-2.994276285171509
1741631524.9027758,-35.3610705,149.1558475,684.26,188,-0.02668028511106968,-0.002624405547976494,-2.994276285171509
1741631525.0029025,-35.3611193,149.1558388,684.27,188,-0.02675444819033146,-0.002780148759484291,-2.994321584701538
1741631525.1030347,-35.3611193,149.1558388,684.27,188,-0.02675444819033146,-0.002780148759484291,-2.994321584701538
1741631525.2031841,-35.3611722,149.1558294,684.28,188,-0.026887722313404083,-0.0031751967035233974,-2.994366407394409
1741631525.3032901,-35.3611722,149.1558294,684.28,188,-0.026887722313404083,-0.0031751967035233974,-2.994366407394409
