Time,Lat,Lon,Alt,Heading,Roll,Pitch,Yaw
1742741514.6652513,-35.3621519,149.1730458,684.02,13,0.029970791190862656,-0.0549398809671402,0.24229058623313904
1742741514.7654905,-35.3621519,149.1730458,684.02,13,0.029970791190862656,-0.0549398809671402,0.24229058623313904
1742741514.8656266,-35.3621031,149.1730607,684.04,14,0.02424285002052784,-0.059245381504297256,0.24455934762954712
1742741514.9657784,-35.3621031,149.1730607,684.04,14,0.02424285002052784,-0.059245381504297256,0.24455934762954712
1742741515.0658998,-35.3620503,149.1730769,684.03,14,0.019896892830729485,-0.06474019587039948,0.24613291025161743
1742741515.1660311,-35.3620503,149.1730769,684.03,14,0.019896892830729485,-0.06474019587039948,0.24613291025161743
1742741515.2661767,-35.3620503,149.1730769,684.03,14,0.019896892830729485,-0.06474019587039948,0.24613291025161743
1742741515.3663003,-35.3620014,149.1730919,684.01,14,0.018054479733109474,-0.061201341450214386,0.24869143962860107
1742741515.4664598,-35.3620014,149.1730919,684.01,14,0.018054479733109474,-0.061201341450214386,0.24869143962860107
1742741515.5666113,-35.361948,149.1731085,684.02,14,0.015085067600011826,-0.05865873023867607,0.2496204674243927
1742741515.6668255,-35.361948,149.1731085,684.02,14,0.015085067600011826,-0.05865873023867607,0.2496204674243927
1742741515.7669787,-35.361948,149.1731085,684.02,14,0.015085067600011826,-0.05865873023867607,0.2496204674243927
1742741515.8671668,-35.3618986,149.1731239,684.03,14,0.013507528230547905,-0.058034155517816544,0.2508622109889984
1742741515.9673362,-35.3618986,149.1731239,684.03,14,0.013507528230547905,-0.058034155517816544,0.2508622109889984
1742741516.067516,-35.3618449,149.1731407,684.03,14,0.012592109851539135,-0.06196817010641098,0.25034478306770325
1742741516.16767,-35.3618449,149.1731407,684.03,14,0.012592109851539135,-0.06196817010641098,0.25034478306770325
1742741516.2678664,-35.3618449,149.1731407,684.03,14,0.012592109851539135,-0.06196817010641098,0.25034478306770325
1742741516.3680408,-35.3617956,149.1731561,684.02,14,0.010088969022035599,-0.06185770779848099,0.2518979012966156
1742741516.4682093,-35.3617956,149.1731561,684.02,14,0.010088969022035599,-0.06185770779848099,0.2518979012966156
1742741516.5683937,-35.3617426,149.1731728,684.03,14,0.009963277727365494,-0.05927189067006111,0.253262996673584
1742741516.6685545,-35.3617426,149.1731728,684.03,14,0.009963277727365494,-0.05927189067006111,0.253262996673584
1742741516.7688835,-35.3617426,149.1731728,684.03,14,0.009963277727365494,-0.05927189067006111,0.253262996673584
1742741516.8691943,-35.3616938,149.1731881,684.04,14,0.007592014968395233,-0.05962445214390755,0.25354528427124023
1742741516.9695032,-35.3616938,149.1731881,684.04,14,0.007592014968395233,-0.05962445214390755,0.25354528427124023
1742741517.069695,-35.3616411,149.1732047,684.04,14,0.005846057552844286,-0.06011152267456055,0.25475770235061646
1742741517.1699932,-35.3616411,149.1732047,684.04,14,0.005846057552844286,-0.06011152267456055,0.25475770235061646
1742741517.2702892,-35.3616411,149.1732047,684.04,14,0.005846057552844286,-0.06011152267456055,0.25475770235061646
1742741517.370437,-35.3615924,149.1732201,684.04,14,0.0041959830559790134,-0.06059416010975838,0.25711673498153687
1742741517.4705844,-35.3615924,149.1732201,684.04,14,0.0041959830559790134,-0.06059416010975838,0.25711673498153687
1742741517.5707352,-35.3615394,149.1732369,684.04,14,0.003016849048435688,-0.05983799323439598,0.2556876838207245
1742741517.6708727,-35.3615394,149.1732369,684.04,14,0.003016849048435688,-0.05983799323439598,0.2556876838207245
1742741517.770965,-35.3615394,149.1732369,684.04,14,0.003016849048435688,-0.05983799323439598,0.2556876838207245
1742741517.8711302,-35.3614903,149.1732525,684.05,14,-0.0012844776501879096,-0.058564525097608566,0.25531813502311707
1742741517.9714155,-35.3614903,149.1732525,684.05,14,-0.0012844776501879096,-0.058564525097608566,0.25531813502311707
1742741518.0717793,-35.3614367,149.1732695,684.05,14,-0.0030707751866430044,-0.06140304356813431,0.2565799653530121
1742741518.1719518,-35.3614367,149.1732695,684.05,14,-0.0030707751866430044,-0.06140304356813431,0.2565799653530121
1742741518.2721326,-35.3614367,149.1732695,684.05,14,-0.0030707751866430044,-0.06140304356813431,0.2565799653530121
1742741518.372311,-35.3613872,149.1732852,684.03,14,-0.0022338880226016045,-0.0652911588549614,0.2574620544910431
1742741518.4725943,-35.3613872,149.1732852,684.03,14,-0.0022338880226016045,-0.0652911588549614,0.2574620544910431
